Dates,CCMP Index,NYA Index,US0003M Index,SMART Index,LF94TRUU Index,USTBPETR Index,VIX Index,XAU Curncy,USDJPY Curncy,GBPUSD Curncy,USGG10YR Index,USTBEXP Index
15/05/2009,1680.14,5662.89,0.82563,15399.38,235.7492,-14.941,33.12,931.78,95.21,1.518,3.1341,124.39
18/05/2009,1732.36,5865.87,0.785,15525.86,236.2456,-14.941,30.24,922.35,96.29,1.5327,3.23,124.39
19/05/2009,1734.54,5872.22,0.7525,15532.79,238.266,-14.941,28.8,926.07,96.11,1.5468,3.243,124.39
20/05/2009,1727.84,5870.39,0.71625,15390.14,239.9248,-14.941,29.03,935.8,94.98,1.5676,3.1912,124.39
21/05/2009,1695.25,5780.54,0.66125,15393.16,239.0411,-14.941,31.35,949.55,94.41,1.5875,3.3644,124.39
22/05/2009,1692.01,5789.62,0.66,15390.77,240.3963,-14.941,32.63,957.35,94.78,1.5934,3.4495,124.39
25/05/2009,1692.01,5789.62,0.66,15390.77,240.4867,-14.941,32.63,958.6,94.71,1.5908,3.4496,124.39
26/05/2009,1750.43,5936.58,0.66375,15565.91,240.6516,-14.941,30.62,952.48,94.91,1.5938,3.5467,124.39
27/05/2009,1731.08,5823.56,0.67375,15399.13,239.5514,-14.941,32.36,955.7,95,1.6058,3.7381,124.39
28/05/2009,1751.79,5917.06,0.6675,15454.64,239.0444,-14.941,31.67,961.02,96.97,1.5888,3.6122,124.39
29/05/2009,1774.33,6004.07,0.65625,15545.83,242.8698,-14.941,28.92,975.75,95.34,1.619,3.4594,124.39
01/06/2009,1828.68,6169.07,0.65,15622.45,242.2572,-13.316,30.04,978.05,96.56,1.645,3.6726,126.221
02/06/2009,1836.8,6182.87,0.64625,15616.33,244.2529,-13.316,29.63,981.22,95.73,1.6568,3.6127,126.221
03/06/2009,1825.92,6033.9,0.63688,15630.74,243.7662,-13.316,31.02,963,95.99,1.6286,3.5398,126.221
04/06/2009,1850.02,6110.76,0.62938,15709.93,241.1844,-13.316,30.18,976.6,96.55,1.6115,3.7099,126.221
05/06/2009,1849.42,6082.64,0.6325,15698.58,238.4207,-13.316,29.62,963.6,98.64,1.5981,3.8279,126.221
08/06/2009,1842.4,6068.56,0.65,15806.5,237.7201,-13.316,29.77,949.9,98.41,1.6028,3.8736,126.221
09/06/2009,1860.13,6101.57,0.6475,15808.01,240.6166,-13.316,28.27,956.37,97.57,1.6281,3.8559,126.221
10/06/2009,1853.08,6098.06,0.63875,15730.24,240.4314,-13.316,28.46,952.95,98.22,1.6329,3.9455,126.221
11/06/2009,1862.37,6163.13,0.62938,15685.58,241.0799,-13.316,28.11,958.55,97.86,1.6551,3.8543,126.221
12/06/2009,1858.8,6148.61,0.62438,15750.88,240.4769,-13.316,28.15,940.4,98.44,1.6444,3.7916,126.221
15/06/2009,1816.38,5967.26,0.61438,15693.74,239.9005,-13.316,30.81,928.92,98.02,1.6277,3.7113,126.221
16/06/2009,1796.18,5886.76,0.61313,15581.59,240.2539,-13.316,32.68,931.9,96.42,1.6408,3.6588,126.221
17/06/2009,1808.06,5864.55,0.61,15588.24,240.4716,-13.316,31.54,936.15,95.72,1.6314,3.6882,126.221
18/06/2009,1807.72,5906.2,0.60875,15599.12,240.1435,-13.316,30.03,935.18,96.36,1.6387,3.8277,126.221
19/06/2009,1827.47,5934.24,0.61188,15531.78,241.3993,-13.316,27.99,933.5,96.27,1.6494,3.7808,126.221
22/06/2009,1766.19,5725.07,0.61,15446.91,241.5152,-13.316,31.17,920.93,95.91,1.636,3.681,126.221
23/06/2009,1764.92,5759.49,0.6075,15407.39,242.3219,-13.316,30.58,925.93,95.01,1.6451,3.6208,126.221
24/06/2009,1792.34,5795.72,0.60438,15319.35,242.9539,-13.316,29.05,932.3,95.59,1.6448,3.6851,126.221
25/06/2009,1829.54,5911.03,0.60125,15469.82,242.3933,-13.316,26.36,936.95,96.13,1.6351,3.5398,126.221
26/06/2009,1838.22,5906.96,0.5975,15476.32,244.801,-13.316,25.93,940.15,95.19,1.6525,3.5363,126.221
29/06/2009,1844.06,5962.5,0.59688,15567.46,245.2188,-13.316,25.35,939.23,95.94,1.6547,3.4768,126.221
30/06/2009,1835.04,5905.15,0.595,15463.92,245.0142,-17.285,26.35,930,96.32,1.6464,3.5326,128.891
01/07/2009,1845.72,5954.01,0.5875,15425.6,245.6623,-17.285,26.22,941.6,96.46,1.6503,3.5365,128.891
02/07/2009,1796.52,5775.24,0.5775,15361.59,244.9083,-17.285,27.95,930.4,96.04,1.6401,3.4946,128.891
03/07/2009,1796.52,5775.24,0.55875,15361.59,244.9481,-17.285,27.95,932.5,96.04,1.6333,3.4985,128.891
06/07/2009,1787.4,5770,0.54813,15420.53,244.4036,-17.285,29,923.5,95.14,1.6218,3.5063,128.891
07/07/2009,1746.17,5654.64,0.5375,15299.16,245.0921,-17.285,30.85,924.7,94.85,1.6145,3.4544,128.891
08/07/2009,1747.17,5624.57,0.525,15302.33,244.7106,-17.285,31.3,906.82,92.28,1.5998,3.3081,128.891
09/07/2009,1752.55,5667.37,0.51,15299.61,244.1001,-17.285,29.78,918.15,93.08,1.6345,3.403,128.891
10/07/2009,1756.03,5627.52,0.505,15299.08,244.4811,-17.285,29.02,913.05,92.55,1.6211,3.3026,128.891
13/07/2009,1793.21,5761.37,0.50938,15473.66,244.201,-17.285,26.31,916.3,92.58,1.6168,3.35,128.891
14/07/2009,1799.73,5805.58,0.51313,15523.32,243.8068,-17.285,25.02,924.75,93.14,1.6285,3.4703,128.891
15/07/2009,1862.9,5993.16,0.51375,15646.43,244.4962,-17.285,25.89,938.95,94.32,1.6412,3.6038,128.891
16/07/2009,1885.03,6043.05,0.51,15714.22,245.489,-17.285,25.42,937.33,93.61,1.6414,3.5689,128.891
17/07/2009,1886.61,6038.11,0.50375,15756.85,244.9081,-17.285,24.34,937.5,94.2,1.6336,3.6433,128.891
20/07/2009,1909.29,6141.3,0.505,15803.32,246.3998,-17.285,24.4,951.15,94.35,1.6528,3.6063,128.891
21/07/2009,1916.2,6154.39,0.50313,15811.55,246.763,-17.285,23.87,946.9,93.46,1.64,3.4824,128.891
22/07/2009,1926.38,6151.4,0.50188,15767.87,245.6992,-17.285,23.47,952.88,93.68,1.6471,3.5443,128.891
23/07/2009,1973.6,6302.52,0.50375,15890.08,245.2486,-17.285,23.43,956.83,94.95,1.6553,3.6555,128.891
24/07/2009,1965.96,6337.46,0.50188,15965.5,245.3804,-17.285,23.09,951.35,94.79,1.6426,3.6578,128.891
27/07/2009,1967.89,6364.66,0.49625,15992.41,245.8327,-17.285,24.28,953.37,95.27,1.6494,3.7189,128.891
28/07/2009,1975.51,6328.67,0.49125,15966.64,246.0653,-17.285,25.01,938.85,94.11,1.6414,3.6856,128.891
29/07/2009,1967.76,6280.57,0.4875,15967.54,244.9845,-17.285,25.61,929.2,95.14,1.6397,3.6582,128.891
30/07/2009,1984.3,6384.31,0.48313,15925.29,246.1002,-17.285,25.4,934.6,95.79,1.6486,3.6074,128.891
31/07/2009,1978.5,6424.28,0.47938,15919.92,249.2151,-17.818,25.92,954,94.68,1.6713,3.4796,130.848
03/08/2009,2008.61,6565.65,0.47188,15979.17,249.9949,-17.818,25.56,960.25,95.25,1.6952,3.6333,130.848
04/08/2009,2011.31,6569.14,0.47063,16015.67,249.9818,-17.818,24.89,968.15,95.42,1.6952,3.6845,130.848
05/08/2009,1993.05,6558.19,0.46813,16027.46,250.5892,-17.818,24.9,962.93,94.93,1.7017,3.7459,130.848
06/08/2009,1973.16,6517.67,0.46438,16008.19,249.6729,-17.818,25.67,962,95.56,1.6774,3.7501,130.848
07/08/2009,2000.25,6586.71,0.46125,16059.73,248.0617,-17.818,24.76,954.95,97.57,1.6684,3.8502,130.848
10/08/2009,1992.24,6550.05,0.45875,16051.87,248.2012,-17.818,24.99,946.83,96.96,1.6467,3.7765,130.848
11/08/2009,1969.73,6463.62,0.45438,16013.86,248.0745,-17.818,25.99,946.35,95.86,1.6492,3.6677,130.848
12/08/2009,1998.72,6538.87,0.44969,16048.47,248.6798,-17.818,25.45,949.98,96.14,1.652,3.7172,130.848
13/08/2009,2009.35,6604.1,0.44,16130.92,250.1791,-17.818,24.71,957,95.38,1.6569,3.595,130.848
14/08/2009,1985.52,6537.82,0.42938,16131.9,250.5033,-17.818,24.27,948.67,94.94,1.6543,3.5688,130.848
17/08/2009,1930.84,6352.11,0.43125,16119.05,249.6793,-17.818,27.89,934.5,94.38,1.6336,3.4684,130.848
18/08/2009,1955.92,6437.07,0.425,16173.61,250.3905,-17.818,26.18,938.23,94.76,1.6554,3.5092,130.848
19/08/2009,1969.24,6479.28,0.41875,16278.43,251.8412,-17.818,26.26,943.75,93.87,1.6555,3.4517,130.848
20/08/2009,1989.22,6553.4,0.40688,16305.79,252.2557,-17.818,25.09,941.85,94.14,1.6499,3.4313,130.848
21/08/2009,2020.9,6676.26,0.39313,16391.19,252.2239,-17.818,25.01,953.78,94.38,1.6508,3.5649,130.848
24/08/2009,2017.98,6671.14,0.38688,16343.42,252.601,-17.818,25.14,951.12,94.51,1.6425,3.4755,130.848
25/08/2009,2024.23,6697.22,0.38,16300.12,253.1101,-17.818,24.92,945.28,94.25,1.6349,3.4348,130.848
26/08/2009,2024.43,6687.94,0.37188,16342.07,252.1702,-17.818,24.95,944.3,94.29,1.6234,3.4329,130.848
27/08/2009,2027.73,6722.31,0.36063,16432.24,251.6809,-17.818,24.68,946.18,93.61,1.6207,3.4531,130.848
28/08/2009,2028.77,6709.04,0.3475,16411.76,253.1609,-17.818,24.76,955.1,93.6,1.627,3.4456,130.848
31/08/2009,2009.06,6643.24,0.3475,16450.6,253.2942,-16.487,26.01,950.94,92.83,1.6284,3.3975,131.438
01/09/2009,1968.89,6487.81,0.33438,16232.19,252.4602,-16.487,29.15,951.03,93.08,1.6166,3.3625,131.438
02/09/2009,1967.07,6474.79,0.33,16213.45,252.4678,-16.487,28.9,977.4,92.14,1.6281,3.3056,131.438
03/09/2009,1983.2,6546.6,0.32188,16244.44,252.3318,-16.487,27.1,989.68,92.55,1.6328,3.344,131.438
04/09/2009,2018.78,6637.13,0.31438,16353.8,252.5318,-16.487,25.26,994.4,93.01,1.6392,3.4378,131.438
07/09/2009,2018.78,6637.13,0.30875,16353.8,253.2863,-16.487,25.26,995.15,92.91,1.6331,3.4415,131.438
08/09/2009,2037.77,6726.07,0.30188,16385.39,255.2671,-16.487,25.62,997.8,92.17,1.652,3.4823,131.438
09/09/2009,2060.39,6772.4,0.29869,16417.89,255.2663,-16.487,24.32,996.8,91.94,1.6563,3.4711,131.438
10/09/2009,2084.02,6850.81,0.29969,16509.03,256.5091,-16.487,23.55,996.4,91.82,1.6652,3.3472,131.438
11/09/2009,2080.9,6843.82,0.299,16473.88,258.0965,-16.487,24.15,1005.3,90.71,1.6657,3.347,131.438
14/09/2009,2091.78,6879.99,0.295,16534.64,257.6417,-16.487,23.86,1000.55,90.87,1.6581,3.4208,131.438
15/09/2009,2102.64,6917.07,0.29338,16591.63,257.0216,-16.487,23.42,1004,90.91,1.6469,3.4541,131.438
16/09/2009,2133.15,7038.14,0.29188,16689.2,257.8659,-16.487,23.69,1016.65,90.83,1.6478,3.469,131.438
17/09/2009,2126.75,7002.17,0.29188,16636.07,257.4831,-16.487,23.65,1010.5,91.26,1.646,3.3836,131.438
18/09/2009,2132.86,7016.92,0.28938,16642.72,256.3292,-16.487,23.92,1007.47,91.29,1.6271,3.4632,131.438
21/09/2009,2138.04,6968.58,0.28938,16685.65,255.0464,-16.487,24.06,1002.15,92.02,1.6205,3.4799,131.438
22/09/2009,2146.3,7047.13,0.28563,16716.48,256.511,-16.487,23.08,1014.8,91.16,1.6352,3.4445,131.438
23/09/2009,2131.42,6964.69,0.285,16647.33,256.9614,-16.487,23.49,1011.45,91.39,1.6411,3.4184,131.438
24/09/2009,2107.61,6862.31,0.28313,16553.69,256.2842,-16.487,24.95,997.64,91.19,1.6061,3.3813,131.438
25/09/2009,2090.92,6823.51,0.2825,16510.76,256.4849,-16.487,25.61,990.9,89.64,1.5951,3.3184,131.438
28/09/2009,2130.74,6939.76,0.2825,16543.56,255.9742,-16.487,24.88,994.15,89.44,1.5863,3.2797,131.438
29/09/2009,2124.04,6926.82,0.28969,16455.96,255.832,-16.487,25.19,995.05,90.2,1.5957,3.2906,131.438
30/09/2009,2122.42,6910.88,0.28688,16550.51,257.4865,-20.531,25.61,1007.6,89.69,1.6016,3.3053,136.142
01/10/2009,2057.48,6718.05,0.28438,16415.53,258.0784,-20.531,28.27,1002.3,89.69,1.596,3.179,136.142
02/10/2009,2048.11,6674.57,0.28406,16450.37,258.1623,-20.531,28.68,1002.75,89.81,1.5946,3.2188,136.142
05/10/2009,2068.15,6795.13,0.28406,16520.28,258.9876,-20.531,26.84,1015.85,89.65,1.5942,3.2205,136.142
06/10/2009,2103.57,6899.68,0.28406,16539.86,259.9375,-20.531,25.7,1039.65,88.8,1.592,3.2552,136.142
07/10/2009,2110.33,6912.65,0.28438,16558.98,260.0339,-20.531,24.68,1043.1,88.81,1.5904,3.182,136.142
08/10/2009,2123.93,6990.67,0.28438,16573.94,261.5108,-20.531,24.18,1058.54,88.32,1.61,3.2477,136.142
09/10/2009,2139.28,7015.54,0.28438,16626.09,259.4098,-20.531,23.12,1049.25,89.79,1.5844,3.3802,136.142
12/10/2009,2139.14,7051.16,0.28438,16589.06,259.9415,-20.531,23.01,1056.28,89.81,1.5791,3.3783,136.142
13/10/2009,2139.89,7031.87,0.28438,16625.79,260.5292,-20.531,22.99,1063.6,89.7,1.5889,3.3468,136.142
14/10/2009,2172.23,7182.38,0.28406,16677.94,260.282,-20.531,22.86,1062.75,89.4,1.5966,3.4136,136.142
15/10/2009,2173.29,7204.05,0.28406,16723.43,261.1564,-20.531,21.72,1051.58,90.64,1.6251,3.4565,136.142
16/10/2009,2156.8,7133.96,0.28406,16751.62,261.3889,-20.531,21.43,1053.55,90.89,1.6356,3.4115,136.142
19/10/2009,2176.32,7222.21,0.28338,16838.91,262.6546,-20.531,21.49,1056.75,90.7,1.6407,3.3891,136.142
20/10/2009,2163.47,7158.27,0.28313,16808.15,263.5197,-20.531,20.9,1056.6,90.86,1.6341,3.3407,136.142
21/10/2009,2150.73,7107.21,0.28344,16683.38,262.9144,-20.531,22.22,1062.2,91.01,1.6597,3.3853,136.142
22/10/2009,2165.29,7182.91,0.28219,16818.96,262.1821,-20.531,20.69,1057.65,91.38,1.6609,3.4132,136.142
23/10/2009,2154.47,7066.8,0.28188,16716.48,261.2458,-20.531,22.27,1055.45,92.06,1.6306,3.49,136.142
26/10/2009,2141.85,6960.07,0.28063,16536.69,260.3525,-20.531,24.31,1043.5,92.19,1.6334,3.5542,136.142
27/10/2009,2116.09,6932.04,0.28063,16513.49,260.9877,-20.531,24.83,1037.25,91.82,1.6334,3.4448,136.142
28/10/2009,2059.61,6765.69,0.28063,16408.14,261.1064,-20.531,27.91,1030.4,90.68,1.6426,3.4148,136.142
29/10/2009,2097.55,6955.31,0.28063,16538.88,261.2958,-20.531,24.76,1046.45,91.54,1.6552,3.4974,136.142
30/10/2009,2045.11,6739.45,0.28063,16366.95,261.8983,-20.531,30.69,1045.45,90.09,1.6453,3.3828,136.142
02/11/2009,2049.2,6784.94,0.27938,16371.03,261.734,-17.795,29.78,1055.2,90.33,1.6364,3.4145,140.401
03/11/2009,2057.32,6812.7,0.27813,16376.02,260.3436,-17.795,28.81,1083.88,90.3,1.6398,3.4652,140.401
04/11/2009,2055.52,6830.43,0.2775,16337.33,261.6031,-17.795,27.72,1091.6,90.91,1.6567,3.5237,140.401
05/11/2009,2105.32,6950.14,0.27531,16415.47,262.4994,-17.795,25.43,1089.33,90.58,1.6576,3.5236,140.401
06/11/2009,2112.44,6958.29,0.27406,16536.45,262.6434,-17.795,24.19,1095.2,89.88,1.6612,3.4971,140.401
09/11/2009,2154.06,7135.33,0.2725,16649.81,265.3821,-17.795,23.15,1105.8,90.01,1.6718,3.4857,140.401
10/11/2009,2151.08,7126.42,0.2725,16661.83,265.8452,-17.795,22.84,1101.4,89.77,1.671,3.4724,140.401
11/11/2009,2166.9,7155.36,0.2725,16642.71,265.7076,-17.795,23.04,1113.8,89.89,1.6558,3.4831,140.401
12/11/2009,2149.02,7063.05,0.2725,16530.79,264.2324,-17.795,24.24,1107.1,90.43,1.6554,3.4438,140.401
13/11/2009,2167.88,7119.89,0.2725,16491.87,264.5408,-17.795,23.36,1118.65,89.66,1.6676,3.4177,140.401
16/11/2009,2197.85,7237.1,0.27125,16523.99,266.7872,-17.795,22.89,1134.83,89.3,1.6807,3.3343,140.401
17/11/2009,2203.78,7234.06,0.27031,16565.33,267.0181,-17.795,22.41,1137.95,89.28,1.6792,3.3232,140.401
18/11/2009,2193.14,7226.71,0.26906,16617.33,267.6393,-17.795,21.63,1144,89.43,1.6722,3.3638,140.401
19/11/2009,2156.82,7117.64,0.26656,16661.61,266.4805,-17.795,22.63,1141.1,88.88,1.6645,3.3361,140.401
20/11/2009,2146.04,7084.47,0.26219,16660.78,265.6565,-17.795,22.19,1150.6,88.89,1.6503,3.3656,140.401
23/11/2009,2176.01,7186.33,0.26188,16643.55,267.2215,-17.795,21.16,1168.15,89.11,1.66,3.3489,140.401
24/11/2009,2169.18,7170.26,0.26063,16703.93,266.8983,-17.795,20.47,1166.25,88.54,1.6573,3.3027,140.401
25/11/2009,2176.05,7232.12,0.25563,16727.81,268.1515,-17.795,20.48,1185.18,87.68,1.6668,3.2695,140.401
26/11/2009,2176.05,7232.12,0.25438,16727.81,267.9661,-17.795,20.48,1190.05,86.52,1.6502,3.2694,140.401
27/11/2009,2138.44,7070.09,0.25563,16755.17,267.7722,-17.795,24.74,1177.63,86.53,1.6501,3.2051,140.401
30/11/2009,2144.6,7092.36,0.25656,16784.72,268.884,-19.906,24.51,1173.38,86.31,1.6397,3.1978,141.37
01/12/2009,2175.81,7212.08,0.25531,16800.44,270.1947,-19.906,21.92,1197.15,86.63,1.6622,3.2822,141.37
02/12/2009,2185.03,7222.42,0.255,16778.75,269.9796,-19.906,21.12,1209.6,87.22,1.6651,3.3099,141.37
03/12/2009,2173.14,7157.05,0.25531,16672.34,268.8991,-19.906,22.46,1214.23,88.2,1.657,3.3842,141.37
04/12/2009,2194.35,7182.71,0.25656,16558.68,266.3396,-19.906,21.25,1161.43,90.56,1.6474,3.4722,141.37
07/12/2009,2189.61,7155.73,0.25656,16519.38,266.0052,-19.906,22.1,1160.2,89.41,1.6469,3.429,141.37
08/12/2009,2172.99,7056.26,0.25594,16517.12,265.0438,-19.906,23.69,1146.65,88.3,1.6296,3.3804,141.37
09/12/2009,2183.73,7067.62,0.25519,16578.56,264.1686,-19.906,22.66,1126.78,87.88,1.6212,3.4328,141.37
10/12/2009,2190.86,7104.5,0.25425,16571.31,262.8244,-19.906,22.32,1127.33,88.22,1.6243,3.4967,141.37
11/12/2009,2190.31,7125.12,0.25363,16585.59,261.9282,-19.906,21.59,1115.38,89.1,1.6262,3.5498,141.37
14/12/2009,2212.1,7186.49,0.25375,16591.18,263.2266,-19.906,21.15,1123.7,88.56,1.6304,3.548,141.37
15/12/2009,2201.05,7141.44,0.25344,16584.83,261.8765,-19.906,21.49,1122.31,89.85,1.6239,3.5861,141.37
16/12/2009,2206.91,7180.77,0.25375,16526.16,263.4728,-19.906,20.54,1134.15,89.7,1.6326,3.5975,141.37
17/12/2009,2180.05,7063.75,0.25338,16478.77,261.885,-19.906,22.51,1108.25,90.15,1.6158,3.478,141.37
18/12/2009,2211.69,7086.19,0.25125,16465.84,261.8777,-19.906,21.68,1113.2,90.5,1.6161,3.5368,141.37
21/12/2009,2237.66,7147.15,0.24875,16466.44,260.7452,-19.906,20.49,1094.2,90.99,1.6076,3.6745,141.37
22/12/2009,2252.67,7184.18,0.24875,16482.46,259.0036,-19.906,19.54,1089.8,91.7,1.5983,3.7538,141.37
23/12/2009,2269.64,7217.2,0.25063,16477.55,259.0755,-19.906,19.71,1094.1,91.39,1.5973,3.7481,141.37
24/12/2009,2285.69,7255,0.25063,16503.85,258.6631,-19.906,19.47,1105.55,91.64,1.5949,3.8029,141.37
25/12/2009,2285.69,7255,0.25063,16503.85,258.6824,-19.906,19.47,1105.45,91.3,1.5966,3.803,141.37
28/12/2009,2291.08,7261.24,0.25063,16512.47,259.301,-19.906,19.93,1106.5,91.57,1.6003,3.8402,141.37
29/12/2009,2288.4,7252.19,0.25063,16486.77,258.9979,-19.906,20.01,1097.88,92.07,1.592,3.7972,141.37
30/12/2009,2291.28,7241.24,0.25063,16492.74,258.6677,-19.906,19.96,1092.2,92.38,1.6062,3.7856,141.37
31/12/2009,2269.15,7184.96,0.25063,16383.76,259.6795,-23.46,21.68,1098.65,93.14,1.6147,3.8368,144.718
01/01/2010,2269.15,7184.96,0.25063,16383.76,259.6795,-23.46,21.68,1097.35,93.04,1.6151,3.835,144.718
04/01/2010,2308.42,7326.74,0.25438,16418.53,260.9784,-23.46,20.04,1117.68,92.69,1.6126,3.8155,144.718
05/01/2010,2308.71,7354.87,0.2525,16460.33,260.7601,-23.46,19.35,1121.35,91.56,1.6004,3.7608,144.718
06/01/2010,2301.09,7377.7,0.25,16468.64,259.8661,-23.46,19.16,1135.45,92.5,1.5996,3.8215,144.718
07/01/2010,2300.05,7393.93,0.24938,16565.15,259.6925,-23.46,19.06,1131.1,93.16,1.5942,3.8235,144.718
08/01/2010,2317.17,7425.35,0.25125,16599.38,260.1319,-23.46,18.13,1138.23,92.66,1.6023,3.8297,144.718
11/01/2010,2312.41,7449.05,0.25125,16652.51,262.8962,-23.46,17.55,1151.1,92.05,1.6117,3.818,144.718
12/01/2010,2282.31,7370.45,0.25125,16636.34,263.4432,-23.46,18.25,1137.8,90.81,1.617,3.7108,144.718
13/01/2010,2307.9,7430.14,0.25125,16667.02,262.5399,-23.46,17.85,1133.47,91.37,1.6275,3.7908,144.718
14/01/2010,2316.74,7448.52,0.25125,16687.28,262.6956,-23.46,17.63,1137.7,91.07,1.6321,3.7382,144.718
15/01/2010,2287.99,7356.79,0.25125,16645.71,262.4884,-23.46,17.91,1130.93,90.77,1.6264,3.6744,144.718
18/01/2010,2287.99,7356.79,0.24875,16645.71,262.5516,-23.46,17.91,1133.65,90.72,1.633,3.6745,144.718
19/01/2010,2320.4,7443.68,0.249,16716.82,261.6518,-23.46,17.58,1139.75,91.06,1.6377,3.6919,144.718
20/01/2010,2291.25,7329.83,0.24888,16665.65,260.2056,-23.46,18.68,1112.2,91.21,1.6278,3.6474,144.718
21/01/2010,2265.7,7174.46,0.24888,16483.06,260.3799,-23.46,22.27,1099.8,90.41,1.6211,3.5858,144.718
22/01/2010,2205.29,7030.61,0.24906,16296.24,260.0993,-23.46,27.31,1093.23,89.82,1.6113,3.6071,144.718
25/01/2010,2210.8,7073.13,0.24875,16250.44,260.3592,-23.46,25.41,1097.4,90.24,1.6231,3.6265,144.718
26/01/2010,2203.73,7028.32,0.24875,16269.1,259.8912,-23.46,24.55,1099.8,89.66,1.6154,3.6188,144.718
27/01/2010,2221.41,7035.61,0.24875,16321.7,259.1787,-23.46,23.14,1086.18,89.45,1.6181,3.6479,144.718
28/01/2010,2179,6956.99,0.24875,16230.48,257.8949,-23.46,23.73,1079.21,89.73,1.6136,3.6344,144.718
29/01/2010,2147.35,6883.78,0.24906,16107.75,258.2528,-23.46,24.62,1081.2,90.27,1.5986,3.5844,144.718
01/02/2010,2171.2,7008.23,0.24906,16154.76,258.0931,-21.938,22.59,1100.15,90.72,1.5948,3.6501,143.865
02/02/2010,2190.06,7101.44,0.25031,16265.86,258.9407,-21.938,21.48,1116.85,90.4,1.5973,3.6405,143.865
03/02/2010,2190.91,7042.62,0.24906,16235.18,258.0674,-21.938,21.6,1109.33,91.13,1.5915,3.7047,143.865
04/02/2010,2125.43,6787.86,0.24875,16113.73,257.0096,-21.938,26.08,1064.09,89.11,1.5785,3.6058,143.865
05/02/2010,2141.12,6782.75,0.24969,16170.71,255.7695,-21.938,26.11,1066.25,89.25,1.5641,3.5654,143.865
08/02/2010,2126.05,6713.87,0.25,16110.32,254.8058,-21.938,26.51,1068.91,89.35,1.5647,3.5597,143.865
09/02/2010,2150.87,6835.16,0.25,16140.78,254.6947,-21.938,26,1077.18,89.53,1.5702,3.6448,143.865
10/02/2010,2147.87,6819.12,0.25,16131.86,253.7956,-21.938,25.4,1074.08,89.98,1.5612,3.6897,143.865
11/02/2010,2177.41,6898.72,0.25,16256.03,252.2687,-21.938,23.96,1093.15,89.8,1.5679,3.7155,143.865
12/02/2010,2183.53,6874.56,0.25,16335,252.4731,-21.938,22.73,1097.1,89.96,1.5701,3.6928,143.865
15/02/2010,2183.53,6874.56,0.25,16335,252.7086,-21.938,22.73,1100.35,89.98,1.5658,3.6909,143.865
16/02/2010,2214.19,7013.35,0.25,16439.75,253.7366,-21.938,22.25,1117.03,90.23,1.5774,3.6569,143.865
17/02/2010,2226.29,7035.2,0.25063,16449.27,253.6823,-21.938,21.72,1119.5,90.8,1.5695,3.7307,143.865
18/02/2010,2241.71,7080.38,0.25125,16503.15,252.5927,-21.938,20.63,1117.15,91.29,1.5602,3.8012,143.865
19/02/2010,2243.87,7083.25,0.25194,16559,250.2637,-21.938,20.02,1119.2,91.52,1.5473,3.7726,143.865
22/02/2010,2242.03,7078.53,0.25219,16536.1,251.0926,-21.938,19.94,1115.93,91.18,1.5473,3.7955,143.865
23/02/2010,2213.44,6974.6,0.25194,16417.44,251.4977,-21.938,21.37,1102.36,90.28,1.5425,3.6834,143.865
24/02/2010,2235.9,7030.67,0.25194,16442.68,252.4423,-21.938,20.27,1095.43,90.13,1.5414,3.6909,143.865
25/02/2010,2234.22,7013.45,0.25194,16545.84,251.3674,-21.938,20.1,1107.68,88.93,1.5238,3.6324,143.865
26/02/2010,2238.26,7035.04,0.25169,16552.64,252.9232,-21.938,19.5,1117.59,88.97,1.5238,3.6117,143.865
01/03/2010,2273.57,7100.75,0.25169,16592.85,250.6475,-23.353,19.26,1117.85,89.19,1.5009,3.6079,144.977
02/03/2010,2280.79,7135.97,0.25194,16564.51,252.0392,-23.353,19.06,1137.45,89.02,1.4977,3.6041,144.977
03/03/2010,2280.68,7164.66,0.25194,16521.58,253.5032,-23.353,18.83,1142.2,88.41,1.5122,3.6173,144.977
04/03/2010,2292.31,7173.07,0.25219,16528.38,253.3277,-23.353,18.72,1134.25,89.11,1.504,3.6022,144.977
05/03/2010,2326.35,7291.31,0.25363,16582.49,252.5947,-23.353,17.42,1134.9,90.28,1.5137,3.6796,144.977
08/03/2010,2332.21,7292.53,0.25425,16577.81,252.2948,-23.353,17.79,1124.18,90.36,1.5084,3.7157,144.977
09/03/2010,2340.68,7294.02,0.2555,16582.95,251.844,-23.353,17.92,1124.04,89.93,1.5,3.7005,144.977
10/03/2010,2358.95,7327.67,0.25563,16576.9,252.0919,-23.353,18.57,1109.21,90.55,1.4962,3.7215,144.977
11/03/2010,2368.46,7353.24,0.25703,16673.93,252.0152,-23.353,18.06,1108.33,90.55,1.5036,3.7272,144.977
12/03/2010,2367.66,7362.85,0.25719,16663.73,253.6974,-23.353,17.58,1101.85,90.56,1.5204,3.7006,144.977
15/03/2010,2362.21,7350.96,0.25763,16696.91,252.827,-23.353,18,1106.46,90.51,1.505,3.6949,144.977
16/03/2010,2378.01,7426.7,0.26088,16738.17,255.0625,-23.353,17.69,1122.6,90.58,1.518,3.6493,144.977
17/03/2010,2389.09,7474.13,0.26638,16745.73,255.6782,-23.353,16.91,1123.61,90.14,1.5358,3.6361,144.977
18/03/2010,2391.28,7443.57,0.271,16768.41,254.3056,-23.353,16.62,1127.75,90.22,1.5267,3.6759,144.977
